order_id,customer_id,order_date,amount
10873,676,2025-02-01,150.25
10874,90,2025-02-01,235.45
10875,648,2025-02-01,104.79
10876,698,2025-02-01,113.08
10877,316,2025-02-01,21.29
10878,178,2025-02-01,449.41
10879,540,2025-02-01,113.25
10880,1018,2025-02-01,121.49
10881,869,2025-02-01,147.0
10882,41,2025-02-01,72.43
10883,740,2025-02-01,323.24
10884,704,2025-02-01,46.82
10885,502,2025-02-01,75.76
10886,145,2025-02-01,325.93
10887,201,2025-02-01,176.43
10888,724,2025-02-01,356.89
10889,461,2025-02-01,283.14
10890,732,2025-02-01,135.45
10891,752,2025-02-01,328.91
10892,558,2025-02-01,66.97
10893,547,2025-02-01,272.84
10894,253,2025-02-01,224.2
10895,390,2025-02-01,141.26
10896,594,2025-02-01,305.96
10897,883,2025-02-01,436.95
10898,256,2025-02-01,499.46
10899,709,2025-02-01,307.8
10900,815,2025-02-01,208.31
10901,450,2025-02-01,120.35
10902,10,2025-02-01,135.98
10903,1007,2025-02-01,244.93
10904,798,2025-02-01,189.97
10905,242,2025-02-01,457.77
10906,251,2025-02-01,190.46
10907,877,2025-02-01,192.99
10908,5,2025-02-01,197.93
10909,119,2025-02-01,419.94
10910,801,2025-02-01,328.89
10911,374,2025-02-01,310.94
10912,65,2025-02-01,173.73
10913,146,2025-02-01,410.77
10914,224,2025-02-01,28.8
10915,239,2025-02-01,436.69
10916,177,2025-02-01,261.25
10917,779,2025-02-01,205.14
10918,853,2025-02-01,253.61
10919,282,2025-02-01,337.03
10920,63,2025-02-01,16.26
10921,217,2025-02-01,437.06
10922,854,2025-02-01,228.9
10923,827,2025-02-01,178.05
10924,795,2025-02-01,77.74
10925,689,2025-02-01,225.34
10926,461,2025-02-01,253.2
10927,610,2025-02-01,207.79
10928,105,2025-02-01,342.54
10929,99,2025-02-01,216.24
10930,511,2025-02-01,481.09
10931,385,2025-02-01,303.65
10932,405,2025-02-01,405.66
10933,823,2025-02-01,63.58
10934,518,2025-02-01,204.67
10935,476,2025-02-01,175.06
10936,709,2025-02-01,289.05
10937,863,2025-02-01,431.95
10938,645,2025-02-01,48.39
10939,870,2025-02-01,45.56
10940,771,2025-02-01,426.66
10941,437,2025-02-01,114.3
10942,23,2025-02-01,337.69
10943,565,2025-02-01,276.01
10944,677,2025-02-01,418.12
10945,714,2025-02-01,71.29
10946,458,2025-02-01,73.59
10947,83,2025-02-01,282.84
10948,145,2025-02-01,473.73
10949,85,2025-02-01,213.35
10950,78,2025-02-01,170.2
10951,457,2025-02-01,307.28
10952,878,2025-02-01,465.92
10953,1,2025-02-01,420.09
10954,51,2025-02-01,497.79
10955,685,2025-02-01,21.06
10956,717,2025-02-01,65.3
10957,772,2025-02-01,308.64
10958,446,2025-02-01,412.08
10959,449,2025-02-01,149.77
10960,881,2025-02-01,127.21
10961,1018,2025-02-01,395.62
10962,800,2025-02-01,37.63
10963,34,2025-02-01,191.0
10964,348,2025-02-01,257.85
10965,95,2025-02-01,284.57
10966,72,2025-02-01,367.02
10967,551,2025-02-01,183.87
10968,154,2025-02-01,310.22
10969,250,2025-02-01,296.83
10970,674,2025-02-01,278.33
10971,438,2025-02-01,323.84
10972,118,2025-02-01,137.13
10973,771,2025-02-01,51.48
10974,891,2025-02-01,68.44
10975,306,2025-02-01,120.05
10976,268,2025-02-01,255.1
10977,54,2025-02-01,421.82
10978,236,2025-02-01,353.63
10979,389,2025-02-01,396.63
10980,734,2025-02-01,181.98
10981,763,2025-02-01,208.28
10982,825,2025-02-01,202.9
10983,401,2025-02-01,104.02
10984,624,2025-02-01,40.0
10985,767,2025-02-01,299.55
10986,303,2025-02-01,494.72
10987,207,2025-02-01,91.75
10988,229,2025-02-01,32.88
10989,853,2025-02-01,391.97
10990,578,2025-02-01,133.77
10991,75,2025-02-01,416.53
10992,435,2025-02-01,354.93
10993,103,2025-02-01,473.38
10994,422,2025-02-01,210.37
10995,704,2025-02-01,334.37
10996,764,2025-02-01,237.78
10997,738,2025-02-01,318.99
10998,806,2025-02-01,230.3
10999,306,2025-02-01,102.43
11000,98,2025-02-01,258.87
11001,850,2025-02-01,269.01
11002,798,2025-02-01,407.2
11003,335,2025-02-01,370.41
11004,859,2025-02-01,335.26
11005,435,2025-02-01,65.56
11006,447,2025-02-01,363.1
11007,308,2025-02-01,255.15
11008,249,2025-02-01,448.11
11009,166,2025-02-01,460.74
11010,481,2025-02-01,37.03
11011,335,2025-02-01,412.11
11012,542,2025-02-01,28.47
11013,759,2025-02-01,189.91
11014,106,2025-02-01,275.73
11015,563,2025-02-01,82.57
11016,81,2025-02-01,375.69
11017,133,2025-02-01,14.09
11018,797,2025-02-01,92.61
11019,900,2025-02-01,294.59
11020,138,2025-02-01,360.05
11021,184,2025-02-01,459.16
11022,401,2025-02-01,355.69
11023,330,2025-02-01,339.17
11024,1011,2025-02-01,203.23
11025,508,2025-02-01,10.63
11026,852,2025-02-01,68.88
11027,69,2025-02-01,271.93
11028,546,2025-02-01,340.81
11029,774,2025-02-01,214.55
11030,53,2025-02-01,368.03
11031,450,2025-02-01,265.71
11032,205,2025-02-01,46.35
11033,126,2025-02-01,104.09
11034,747,2025-02-01,421.6
11035,43,2025-02-01,365.21
11036,752,2025-02-01,448.43
11037,883,2025-02-01,67.6
11038,111,2025-02-01,495.21
11039,761,2025-02-01,112.61
11040,663,2025-02-01,15.77
11041,183,2025-02-01,498.74
11042,848,2025-02-01,147.73
11043,95,2025-02-01,337.33
11044,374,2025-02-01,96.57
11045,520,2025-02-01,294.31
11046,900,2025-02-01,452.98
11047,360,2025-02-01,166.89
11048,900,2025-02-01,338.42
11049,696,2025-02-01,102.07
11050,281,2025-02-01,316.15
11051,195,2025-02-01,174.86
11052,864,2025-02-01,113.49
11053,195,2025-02-01,163.46
11054,667,2025-02-01,97.63
11055,93,2025-02-01,451.94
11056,672,2025-02-01,204.62
11057,61,2025-02-01,130.19
11058,634,2025-02-01,229.72
11059,51,2025-02-01,167.06
11060,403,2025-02-01,374.77
11061,789,2025-02-01,485.9
11062,5,2025-02-01,224.64
11063,466,2025-02-01,431.91
11064,604,2025-02-01,287.27
11065,682,2025-02-01,87.05
11066,829,2025-02-01,348.41
11067,534,2025-02-01,261.58
11068,405,2025-02-01,328.8
11069,838,2025-02-01,445.95
11070,513,2025-02-01,225.81
11071,645,2025-02-01,451.58
11072,233,2025-02-01,377.83
11073,524,2025-02-01,249.42
11074,346,2025-02-01,305.58
11075,46,2025-02-01,169.53
11076,546,2025-02-01,491.96
11077,78,2025-02-01,337.0
11078,730,2025-02-01,31.48
11079,813,2025-02-01,170.04
11080,73,2025-02-01,315.42
11081,794,2025-02-01,37.6
11082,249,2025-02-01,21.7
11083,47,2025-02-01,230.51
11084,121,2025-02-01,173.02
11085,214,2025-02-01,224.77
11086,239,2025-02-01,138.72
11087,56,2025-02-01,90.71
11088,350,2025-02-01,347.68
11089,107,2025-02-01,262.14
11090,831,2025-02-01,108.08
11091,48,2025-02-01,166.6
11092,573,2025-02-01,299.99
11093,337,2025-02-01,45.39
11094,26,2025-02-01,82.25
11095,804,2025-02-01,45.89
11096,257,2025-02-01,408.04
11097,8,2025-02-01,378.68
11098,625,2025-02-01,379.12
11099,867,2025-02-01,361.0
11100,253,2025-02-01,338.0
11101,692,2025-02-01,243.73
11102,719,2025-02-01,324.72
11103,303,2025-02-01,28.8
11104,639,2025-02-01,314.52
11105,56,2025-02-01,391.16
11106,726,2025-02-01,255.18
11107,526,2025-02-01,185.18
11108,474,2025-02-01,145.94
11109,28,2025-02-01,324.97
11110,78,2025-02-01,349.47
11111,216,2025-02-01,436.77
11112,386,2025-02-01,177.74
11113,365,2025-02-01,387.19
11114,666,2025-02-01,285.06
11115,526,2025-02-01,442.59
11116,699,2025-02-01,268.63
11117,312,2025-02-01,263.64
11118,883,2025-02-01,293.16
11119,7,2025-02-01,377.16
11120,3,2025-02-01,482.7
11121,623,2025-02-01,46.05
11122,750,2025-02-01,36.18
11123,363,2025-02-01,469.4
11124,751,2025-02-01,269.64
11125,508,2025-02-01,311.3
11126,274,2025-02-01,246.39
11127,506,2025-02-01,55.89
11128,806,2025-02-01,386.36
11129,739,2025-02-01,376.14
11130,883,2025-02-01,162.73
11131,15,2025-02-01,160.06
11132,192,2025-02-01,420.54
11133,631,2025-02-01,45.46
11134,485,2025-02-01,441.74
11135,28,2025-02-01,135.76
11136,714,2025-02-01,300.56
11137,39,2025-02-01,468.64
11138,273,2025-02-01,342.28
11139,231,2025-02-01,213.07
11140,86,2025-02-01,347.87
11141,474,2025-02-01,178.55
11142,126,2025-02-01,145.86
11143,812,2025-02-01,498.37
11144,537,2025-02-01,377.89
11145,145,2025-02-01,325.91
11146,525,2025-02-01,184.09
11147,212,2025-02-01,34.09
11148,25,2025-02-01,25.22
11149,580,2025-02-01,281.55
11150,394,2025-02-01,383.4
11151,67,2025-02-01,273.32
11152,233,2025-02-01,421.98
11153,109,2025-02-01,26.38
11154,146,2025-02-01,189.71
11155,111,2025-02-01,126.16
11156,228,2025-02-01,229.16
11157,111,2025-02-01,45.46
11158,470,2025-02-01,477.52
11159,34,2025-02-01,119.4
11160,623,2025-02-01,461.93
11161,776,2025-02-01,218.69
11162,369,2025-02-01,492.91
11163,1007,2025-02-01,281.49
11164,595,2025-02-01,466.11
11165,554,2025-02-01,12.62
11166,425,2025-02-01,376.64
11167,613,2025-02-01,452.49
11168,518,2025-02-01,78.46
11169,692,2025-02-01,57.1
11170,282,2025-02-01,218.04
11171,320,2025-02-01,467.5
11172,738,2025-02-01,275.77
11173,443,2025-02-01,268.45
11174,315,2025-02-01,79.15
11175,877,2025-02-01,10.39
11176,741,2025-02-01,406.97
11177,377,2025-02-01,52.91
11178,289,2025-02-01,320.59
11179,437,2025-02-01,458.16
11180,662,2025-02-01,112.24
11181,277,2025-02-01,335.98
11182,710,2025-02-01,48.56
11183,582,2025-02-01,305.84
11184,503,2025-02-01,90.33
11185,624,2025-02-01,370.62
11186,516,2025-02-01,157.6
11187,350,2025-02-01,237.06
11188,843,2025-02-01,303.72
11189,446,2025-02-01,93.92
11190,830,2025-02-01,373.4
11191,350,2025-02-01,158.29
11192,607,2025-02-01,334.56
11193,664,2025-02-01,87.56
11194,823,2025-02-01,347.18
11195,137,2025-02-01,72.81
11196,759,2025-02-01,218.42
11197,1014,2025-02-01,131.13
11198,243,2025-02-01,376.7
11199,543,2025-02-01,138.4
11200,40,2025-02-01,442.04
11201,229,2025-02-01,446.99
11202,548,2025-02-01,106.26
11203,223,2025-02-01,310.78
11204,6,2025-02-01,52.98
11205,322,2025-02-01,201.85
11206,468,2025-02-01,359.53
11207,732,2025-02-01,333.12
11208,75,2025-02-01,316.1
11209,4,2025-02-01,148.45
11210,847,2025-02-01,195.23
11211,646,2025-02-01,60.44
11212,118,2025-02-01,362.32
11213,881,2025-02-01,256.91
11214,606,2025-02-01,357.3
11215,504,2025-02-01,131.98
11216,574,2025-02-01,168.97
11217,441,2025-02-01,173.77
11218,194,2025-02-01,22.61
11219,847,2025-02-01,177.11
11220,715,2025-02-01,403.62
11221,392,2025-02-01,449.68
11222,26,2025-02-01,263.93
11223,435,2025-02-01,233.2
11224,173,2025-02-01,25.1
11225,1020,2025-02-01,440.81
11226,645,2025-02-01,16.38
11227,326,2025-02-01,472.93
11228,410,2025-02-01,249.72
11229,118,2025-02-01,177.55
11230,836,2025-02-01,462.87
11231,787,2025-02-01,21.95
11232,724,2025-02-01,294.9
11233,225,2025-02-01,278.98
11234,532,2025-02-01,117.47
11235,113,2025-02-01,220.15
11236,140,2025-02-01,329.61
11237,559,2025-02-01,366.29
11238,1,2025-02-01,10.35
11239,90,2025-02-01,469.06
11240,654,2025-02-01,90.62
11241,320,2025-02-01,124.45
11242,550,2025-02-01,139.1
11243,805,2025-02-01,28.53
11244,894,2025-02-01,70.3
11245,139,2025-02-01,493.31
11246,511,2025-02-01,164.46
11247,868,2025-02-01,66.5
11248,1005,2025-02-01,62.43
11249,259,2025-02-01,362.54
11250,673,2025-02-01,428.74
11251,690,2025-02-01,135.91
11252,10,2025-02-01,20.25
11253,261,2025-02-01,119.31
11254,650,2025-02-01,37.69
11255,172,2025-02-01,60.66
11256,898,2025-02-01,221.44
11257,13,2025-02-01,122.66
11258,168,2025-02-01,262.81
11259,642,2025-02-01,134.21
11260,596,2025-02-01,470.86
11261,321,2025-02-01,453.91
11262,319,2025-02-01,287.73
11263,613,2025-02-01,183.67
11264,329,2025-02-01,196.76
11265,785,2025-02-01,211.81
11266,777,2025-02-01,366.51
11267,550,2025-02-01,231.3
11268,419,2025-02-01,429.8
11269,606,2025-02-01,472.61
11270,95,2025-02-01,174.61
11271,817,2025-02-01,284.74
11272,581,2025-02-01,56.58
11273,318,2025-02-01,108.23
11274,236,2025-02-01,212.6
11275,334,2025-02-01,111.04
11276,885,2025-02-01,439.51
11277,376,2025-02-01,87.56
11278,459,2025-02-01,233.27
11279,137,2025-02-01,306.79
11280,588,2025-02-01,349.01
11281,547,2025-02-01,197.7
11282,513,2025-02-01,435.86
11283,296,2025-02-01,288.48
11284,320,2025-02-01,225.36
11285,572,2025-02-01,42.95
11286,832,2025-02-01,237.7
11287,349,2025-02-01,412.16
11288,840,2025-02-01,311.13
11289,779,2025-02-01,417.76
11290,873,2025-02-01,252.07
11291,229,2025-02-01,68.05
11292,270,2025-02-01,16.68
11293,828,2025-02-01,158.58
11294,798,2025-02-01,352.02
11295,291,2025-02-01,397.23
11296,725,2025-02-01,154.92
11297,165,2025-02-01,252.87
11298,5,2025-02-01,216.35
11299,851,2025-02-01,211.16
11300,379,2025-02-01,123.36
11301,78,2025-02-01,76.82
11302,410,2025-02-01,106.38
11303,574,2025-02-01,37.11
11304,132,2025-02-01,107.08
11305,601,2025-02-01,14.51
11306,749,2025-02-01,317.36
11307,42,2025-02-01,165.02
11308,89,2025-02-01,486.84
11309,402,2025-02-01,104.92
11310,296,2025-02-01,179.46
11311,840,2025-02-01,185.34
11312,295,2025-02-01,14.14
11313,616,2025-02-01,421.21
11314,526,2025-02-01,25.68
11315,800,2025-02-01,470.69
11316,691,2025-02-01,447.12
11317,637,2025-02-01,272.41
11318,422,2025-02-01,276.36
11319,865,2025-02-01,330.35
11320,23,2025-02-01,199.65
11321,575,2025-02-01,327.14
11322,143,2025-02-01,31.94
11323,665,2025-02-01,36.48
11324,145,2025-02-01,234.04
11325,225,2025-02-01,279.31
11326,503,2025-02-01,445.03
11327,821,2025-02-01,61.28
11328,616,2025-02-01,413.1
11329,104,2025-02-01,112.92
11330,39,2025-02-01,203.1
11331,198,2025-02-01,165.14
11332,646,2025-02-01,206.08
11333,579,2025-02-01,83.74
11334,391,2025-02-01,256.75
11335,179,2025-02-01,402.8
11336,554,2025-02-01,226.35
11337,448,2025-02-01,250.4
11338,500,2025-02-01,425.9
11339,15,2025-02-01,355.97
11340,623,2025-02-01,250.32
11341,669,2025-02-01,136.27
11342,289,2025-02-01,443.61
11343,478,2025-02-01,292.74
11344,231,2025-02-01,118.36
11345,420,2025-02-01,141.87
11346,157,2025-02-01,403.54
11347,550,2025-02-01,31.63
11348,441,2025-02-01,496.13
11349,97,2025-02-01,73.87
11350,411,2025-02-01,400.07
11351,289,2025-02-01,203.44
11352,254,2025-02-01,251.19
11353,196,2025-02-01,441.52
11354,598,2025-02-01,212.33
11355,834,2025-02-01,273.37
11356,522,2025-02-01,34.16
11357,517,2025-02-01,11.15
11358,635,2025-02-01,129.95
11359,842,2025-02-01,343.49
11360,865,2025-02-01,69.42
11361,118,2025-02-01,65.74
11362,806,2025-02-01,211.37
11363,159,2025-02-01,327.44
11364,815,2025-02-01,358.92
11365,228,2025-02-01,97.44
11366,877,2025-02-01,49.0
11367,216,2025-02-01,470.79
11368,696,2025-02-01,137.73
11369,15,2025-02-01,428.14
11370,157,2025-02-01,433.11
11371,648,2025-02-01,388.54
11372,261,2025-02-01,92.73
11373,157,2025-02-01,412.68
11374,47,2025-02-01,386.93
11375,324,2025-02-01,302.39
11376,844,2025-02-01,175.23
11377,685,2025-02-01,138.63
11378,130,2025-02-01,69.73
11379,411,2025-02-01,259.78
11380,95,2025-02-01,296.78
11381,627,2025-02-01,186.08
11382,755,2025-02-01,242.93
11383,292,2025-02-01,188.12
11384,794,2025-02-01,324.09
11385,811,2025-02-01,451.62
11386,283,2025-02-01,90.32
11387,69,2025-02-01,196.89
11388,660,2025-02-01,79.03
11389,11,2025-02-01,316.22
11390,254,2025-02-01,367.15
11391,842,2025-02-01,466.64
11392,872,2025-02-01,146.65
11393,550,2025-02-01,475.6
11394,134,2025-02-01,41.0
11395,712,2025-02-01,305.48
11396,23,2025-02-01,38.0
11397,815,2025-02-01,447.95
11398,346,2025-02-01,269.61
11399,302,2025-02-01,337.98
11400,363,2025-02-01,417.47
11401,396,2025-02-01,83.65
11402,218,2025-02-01,28.91
11403,141,2025-02-01,440.65
11404,616,2025-02-01,164.32
11405,210,2025-02-01,73.2
11406,623,2025-02-01,239.55
11407,616,2025-02-01,303.17
11408,828,2025-02-01,25.18
11409,683,2025-02-01,144.7
11410,460,2025-02-01,26.07
11411,356,2025-02-01,215.96
11412,324,2025-02-01,448.6
11413,133,2025-02-01,491.5
11414,888,2025-02-01,322.15
11415,805,2025-02-01,89.2
11416,840,2025-02-01,453.87
11417,127,2025-02-01,262.96
11418,106,2025-02-01,85.34
11419,604,2025-02-01,461.65
11420,799,2025-02-01,381.16
11421,378,2025-02-01,368.54
11422,51,2025-02-01,357.5
11423,29,2025-02-01,108.17
11424,462,2025-02-01,113.39
11425,296,2025-02-01,347.26
11426,297,2025-02-01,117.66
11427,726,2025-02-01,224.95
11428,779,2025-02-01,393.18
11429,407,2025-02-01,394.14
11430,769,2025-02-01,232.1
11431,814,2025-02-01,398.17
11432,613,2025-02-01,420.92
11433,405,2025-02-01,330.84
11434,346,2025-02-01,121.93
11435,622,2025-02-01,144.27
11436,420,2025-02-01,164.27
11437,182,2025-02-01,67.23
11438,825,2025-02-01,143.85
11439,1,2025-02-01,112.66
11440,831,2025-02-01,233.11
11441,567,2025-02-02,455.13
11442,371,2025-02-02,61.2
11443,661,2025-02-02,362.93
11444,431,2025-02-02,346.77
11445,309,2025-02-02,56.92
11446,137,2025-02-02,462.06
11447,202,2025-02-02,288.55
11448,436,2025-02-02,188.23
11449,313,2025-02-02,380.7
11450,117,2025-02-02,136.11
11451,666,2025-02-02,349.82
11452,803,2025-02-02,29.46
11453,575,2025-02-02,421.31
11454,244,2025-02-02,229.6
11455,537,2025-02-02,321.98
11456,602,2025-02-02,118.41
11457,75,2025-02-02,341.77
11458,806,2025-02-02,388.4
11459,386,2025-02-02,241.87
11460,210,2025-02-02,312.69
11461,475,2025-02-02,233.6
11462,418,2025-02-02,448.1
11463,347,2025-02-02,253.96
11464,529,2025-02-02,422.49
11465,640,2025-02-02,402.66
11466,876,2025-02-02,211.15
11467,763,2025-02-02,122.74
11468,179,2025-02-02,208.98
11469,182,2025-02-02,414.85
11470,664,2025-02-02,121.54
11471,25,2025-02-02,266.97
11472,180,2025-02-02,404.99
11473,1009,2025-02-02,183.2
11474,501,2025-02-02,324.68
11475,856,2025-02-02,130.36
11476,161,2025-02-02,63.55
11477,177,2025-02-02,399.25
11478,285,2025-02-02,58.49
11479,63,2025-02-02,142.98
11480,662,2025-02-02,429.0
11481,666,2025-02-02,179.77
11482,156,2025-02-02,486.79
11483,882,2025-02-02,490.07
11484,469,2025-02-02,141.46
11485,49,2025-02-02,30.08
11486,849,2025-02-02,355.48
11487,84,2025-02-02,230.98
11488,361,2025-02-02,59.37
11489,689,2025-02-02,356.69
11490,148,2025-02-02,25.28
11491,630,2025-02-02,436.4
11492,342,2025-02-02,77.94
11493,476,2025-02-02,72.38
11494,63,2025-02-02,96.08
11495,701,2025-02-02,480.53
11496,360,2025-02-02,349.65
11497,561,2025-02-02,402.67
11498,327,2025-02-02,204.84
11499,769,2025-02-02,174.79
11500,736,2025-02-02,124.9
11501,141,2025-02-02,245.52
11502,215,2025-02-02,280.4
11503,435,2025-02-02,319.57
11504,891,2025-02-02,135.99
11505,723,2025-02-02,474.84
11506,318,2025-02-02,93.18
11507,32,2025-02-02,483.17
11508,670,2025-02-02,17.28
11509,285,2025-02-02,245.75
11510,305,2025-02-02,173.35
11511,429,2025-02-02,230.07
11512,477,2025-02-02,289.63
11513,286,2025-02-02,223.44
11514,1007,2025-02-02,213.27
11515,424,2025-02-02,369.03
11516,19,2025-02-02,346.08
11517,18,2025-02-02,418.3
11518,769,2025-02-02,132.48
11519,590,2025-02-02,308.67
11520,371,2025-02-02,296.75
11521,175,2025-02-02,191.17
11522,194,2025-02-02,248.17
11523,502,2025-02-02,163.75
11524,113,2025-02-02,79.5
11525,114,2025-02-02,114.76
11526,222,2025-02-02,61.7
11527,678,2025-02-02,344.7
11528,831,2025-02-02,333.76
11529,644,2025-02-02,475.8
11530,897,2025-02-02,367.54
11531,264,2025-02-02,35.5
11532,55,2025-02-02,443.28
11533,871,2025-02-02,432.71
11534,643,2025-02-02,227.23
11535,800,2025-02-02,297.07
11536,778,2025-02-02,488.28
11537,458,2025-02-02,270.83
11538,878,2025-02-02,453.61
11539,162,2025-02-02,50.69
11540,380,2025-02-02,103.62
11541,87,2025-02-02,225.97
11542,55,2025-02-02,296.53
11543,476,2025-02-02,409.95
11544,800,2025-02-02,494.25
11545,178,2025-02-02,200.54
11546,391,2025-02-02,33.23
11547,349,2025-02-02,402.57
11548,8,2025-02-02,306.15
11549,833,2025-02-02,107.29
11550,313,2025-02-02,252.47
11551,759,2025-02-02,373.73
11552,835,2025-02-02,387.5
11553,443,2025-02-02,254.81
11554,767,2025-02-02,159.56
11555,328,2025-02-02,487.13
11556,54,2025-02-02,335.05
11557,761,2025-02-02,210.04
11558,239,2025-02-02,147.43
11559,229,2025-02-02,368.24
11560,579,2025-02-02,128.67
11561,51,2025-02-02,94.14
11562,609,2025-02-02,269.62
11563,604,2025-02-02,152.09
11564,264,2025-02-02,318.16
11565,418,2025-02-02,67.79
11566,803,2025-02-02,330.92
11567,96,2025-02-02,148.82
11568,88,2025-02-02,10.12
11569,78,2025-02-02,72.2
11570,288,2025-02-02,467.47
11571,1017,2025-02-02,435.0
11572,814,2025-02-02,124.47
11573,491,2025-02-02,391.4
11574,452,2025-02-02,308.2
11575,500,2025-02-02,485.74
11576,165,2025-02-02,193.07
11577,182,2025-02-02,343.92
11578,469,2025-02-02,41.13
11579,735,2025-02-02,204.16
11580,823,2025-02-02,482.27
11581,7,2025-02-02,274.1
11582,330,2025-02-02,151.06
11583,775,2025-02-02,68.93
11584,673,2025-02-02,354.73
11585,151,2025-02-02,325.98
11586,85,2025-02-02,193.23
11587,147,2025-02-02,475.96
11588,624,2025-02-02,20.88
11589,381,2025-02-02,158.82
11590,548,2025-02-02,461.32
11591,285,2025-02-02,167.26
11592,700,2025-02-02,133.6
11593,82,2025-02-02,271.77
11594,514,2025-02-02,413.66
11595,897,2025-02-02,60.54
11596,815,2025-02-02,472.08
11597,709,2025-02-02,399.59
11598,523,2025-02-02,98.81
11599,746,2025-02-02,358.88
11600,386,2025-02-02,198.63
11601,707,2025-02-02,207.12
11602,471,2025-02-02,393.81
11603,119,2025-02-02,481.76
11604,396,2025-02-02,72.06
11605,532,2025-02-02,216.11
11606,261,2025-02-02,245.66
11607,805,2025-02-02,194.39
11608,256,2025-02-02,187.96
11609,734,2025-02-02,35.61
11610,226,2025-02-02,345.91
11611,53,2025-02-02,223.75
11612,867,2025-02-02,105.45
11613,500,2025-02-02,409.86
11614,506,2025-02-02,403.25
11615,854,2025-02-02,248.33
11616,364,2025-02-02,156.24
11617,280,2025-02-02,322.67
11618,593,2025-02-02,151.19
11619,714,2025-02-02,125.64
11620,158,2025-02-02,367.95
11621,632,2025-02-02,29.76
11622,59,2025-02-02,56.44
11623,727,2025-02-02,13.33
11624,128,2025-02-02,84.94
11625,736,2025-02-02,43.81
11626,721,2025-02-02,497.94
11627,882,2025-02-02,151.52
11628,115,2025-02-02,83.14
11629,209,2025-02-02,128.09
11630,526,2025-02-02,468.7
11631,521,2025-02-02,264.88
11632,552,2025-02-02,188.76
11633,237,2025-02-02,437.96
11634,281,2025-02-02,203.55
11635,359,2025-02-02,174.15
11636,201,2025-02-02,111.57
11637,758,2025-02-02,195.12
11638,278,2025-02-02,165.18
11639,235,2025-02-02,341.88
11640,494,2025-02-02,151.9
11641,4,2025-02-02,292.83
11642,666,2025-02-02,42.29
11643,442,2025-02-02,103.73
11644,29,2025-02-02,209.63
11645,109,2025-02-02,469.11
11646,610,2025-02-02,194.85
11647,727,2025-02-02,335.4
11648,805,2025-02-02,134.99
11649,75,2025-02-02,72.25
11650,838,2025-02-02,38.68
11651,146,2025-02-02,159.65
11652,128,2025-02-02,87.25
11653,853,2025-02-02,95.27
11654,42,2025-02-02,382.77
11655,356,2025-02-02,17.76
11656,41,2025-02-02,283.33
11657,34,2025-02-02,195.94
11658,17,2025-02-02,258.21
11659,677,2025-02-02,285.79
11660,153,2025-02-02,163.55
11661,378,2025-02-02,154.6
11662,588,2025-02-02,369.37
11663,599,2025-02-02,436.93
11664,629,2025-02-02,104.36
11665,874,2025-02-02,57.83
11666,342,2025-02-02,449.92
11667,27,2025-02-02,181.45
11668,825,2025-02-02,280.15
11669,287,2025-02-02,186.18
11670,646,2025-02-02,71.64
11671,731,2025-02-02,298.77
11672,168,2025-02-02,267.32
11673,610,2025-02-02,109.47
11674,268,2025-02-02,231.42
11675,749,2025-02-02,400.5
11676,821,2025-02-02,299.31
11677,455,2025-02-02,57.49
11678,685,2025-02-02,278.53
11679,401,2025-02-02,354.34
11680,476,2025-02-02,398.42
11681,702,2025-02-02,318.27
11682,634,2025-02-02,84.8
11683,558,2025-02-02,357.98
11684,576,2025-02-02,341.9
11685,130,2025-02-02,21.97
11686,822,2025-02-02,211.76
11687,363,2025-02-02,173.15
11688,705,2025-02-02,338.01
11689,819,2025-02-02,115.91
11690,693,2025-02-02,299.53
11691,292,2025-02-02,457.47
11692,371,2025-02-02,400.92
11693,794,2025-02-02,461.51
11694,29,2025-02-02,489.47
11695,149,2025-02-02,15.23
11696,779,2025-02-02,315.14
11697,296,2025-02-02,212.29
11698,11,2025-02-02,431.33
11699,512,2025-02-02,133.39
11700,676,2025-02-02,490.7
11701,113,2025-02-02,310.72
11702,187,2025-02-02,398.83
11703,807,2025-02-02,51.94
11704,744,2025-02-02,99.89
11705,227,2025-02-02,381.62
11706,310,2025-02-02,20.77
11707,98,2025-02-02,410.27
11708,55,2025-02-02,16.84
11709,623,2025-02-02,331.99
11710,664,2025-02-02,188.9
11711,758,2025-02-02,309.63
11712,406,2025-02-02,351.06
11713,69,2025-02-02,177.81
11714,312,2025-02-02,62.9
11715,289,2025-02-02,44.13
11716,762,2025-02-02,298.58
11717,548,2025-02-02,265.12
11718,751,2025-02-02,373.68
11719,1009,2025-02-02,259.77
11720,467,2025-02-02,217.0
11721,739,2025-02-02,205.06
11722,244,2025-02-02,22.96
11723,491,2025-02-02,174.42
11724,849,2025-02-02,488.25
11725,507,2025-02-02,438.04
11726,365,2025-02-02,171.4
11727,482,2025-02-02,298.02
11728,201,2025-02-02,425.18
11729,154,2025-02-02,226.22
11730,450,2025-02-02,18.8
11731,501,2025-02-02,46.51
11732,73,2025-02-02,260.09
11733,713,2025-02-02,485.03
11734,296,2025-02-02,349.67
11735,17,2025-02-02,44.75
11736,641,2025-02-02,102.79
11737,217,2025-02-02,387.95
11738,1006,2025-02-02,422.31
11739,616,2025-02-02,312.67
11740,42,2025-02-02,325.77
11741,25,2025-02-02,23.89
11742,39,2025-02-02,415.98
11743,803,2025-02-02,396.25
11744,131,2025-02-02,136.93
11745,498,2025-02-02,357.25
